"","minute","time","trial","team","X","process_effort_s","process_skill_use_s","process_workload_burnt","comms_total_words","comms_equity","triage_count","team_score","elapsed_ms","team_score_agg","critic_victim","noncritic_victim","BLUE_anger","BLUE_marking_skill","BLUE_mission_knowledge","BLUE_role","BLUE_anxiety","BLUE_gaming_experience","BLUE_sbsod","BLUE_rmie","BLUE_walking_skill","BLUE_transporting_skill","RED_anger","RED_marking_skill","RED_mission_knowledge","RED_role","RED_anxiety","RED_gaming_experience","RED_sbsod","RED_rmie","RED_walking_skill","RED_transporting_skill","GREEN_anger","GREEN_marking_skill","GREEN_mission_knowledge","GREEN_role","GREEN_anxiety","GREEN_gaming_experience","GREEN_sbsod","GREEN_rmie","GREEN_walking_skill","GREEN_transporting_skill","team_marking_skill_sd","team_rmie_mean","team_transporting_skill_sd","team_anger_sd","team_gaming_experience_sd","team_walking_skill_mean","team_transporting_skill_mean","team_mission_knowledge_mean","team_rmie_sd","team_anger_mean","team_sbsod_mean","team_sbsod_sd","team_gaming_experience_mean","team_mission_knowledge_sd","team_anxiety_mean","team_anxiety_sd","team_walking_skill_sd","team_marking_skill_mean","Blue","Green","Red","time.1","filename","study","condition.id","condition.agent.name","map.order","red_triage_time","red_idle_time","red_transport_time","red_walking_time","red_functional_delay","green_idle_time","green_transport_time","green_walking_time","green_functional_delay","blue_hammer_time","blue_idle_time","blue_transport_time","blue_walking_time","blue_functional_delay","concurrent_activity_time","concurrent_idle_time","red_score","green_score","blue_score","total_score","saved_type_A_victim","saved_type_B_victim","saved_type_C_victim","Trial_number","Team_number","team_functional_delay","team_idle_time","mission","lagcomms","diffcomms","cumidle","cumactive","cumdelay","cumeffort","cumskilluse","cumstrategy"
"1975",15,"00:15:00","T000780","TM000290",15,24.75,14.45,0.00702416666666667,763.333333333333,237.5,0.5,60,954044,640,1,10,1,3.87,130,"Engineering_Specialist",1,4.5,5.6,0.667,0.26,3.52,1,2.3,140,"Medical_Specialist",1.5,4.5,4.8,0.722,0.196,2.88,1,3.73,130,"Transport_Specialist",1,5,6,0.917,0.162,3.88,0.711,0.769,0.41,0,0.236,0.206,3.43,133,0.107,1,5.47,0.499,4.67,4.71,1.17,0.236,0.0406,3.3,"E001067","E001082","E001081","0 days 00:15:03.814000000","HSRData_TrialMessages_Trial-T000780_Team-TM000290_Member-na_CondBtwn-ASI-DOLL-TA1_CondWin-na_Vers-1.metadata","asist3",5,"DOLL","C-D",9001,11965,22327,16707,12488,2576,18301,39123,0,2650,33057,0,24293,0,17829,0,50,10,0,60,1,0,1,"T000780","TM000290",12488,47598,2,696.333333333333,67,9362,338222,153088,302.683333333333,172.435,0.0902172666666667
"1976",16,"00:16:00","T000780","TM000290",16,27.24,13.356,0.008376,827.6,259.4,0.4,70,1004231,710,1,20,1,3.87,130,"Engineering_Specialist",1,4.5,5.6,0.667,0.26,3.52,1,2.3,140,"Medical_Specialist",1.5,4.5,4.8,0.722,0.196,2.88,1,3.73,130,"Transport_Specialist",1,5,6,0.917,0.162,3.88,0.711,0.769,0.41,0,0.236,0.206,3.43,133,0.107,1,5.47,0.499,4.67,4.71,1.17,0.236,0.0406,3.3,"E001067","E001082","E001081","0 days 00:16:04.056000000","HSRData_TrialMessages_Trial-T000780_Team-TM000290_Member-na_CondBtwn-ASI-DOLL-TA1_CondWin-na_Vers-1.metadata","asist3",5,"DOLL","C-D",6101,1862,22447,29590,0,6533,15507,37960,0,1750,8738,0,49512,0,40903,0,60,10,0,70,1,1,1,"T000780","TM000290",0,17133,2,763.333333333333,64.2666666666665,9362,379125,153088,329.923333333333,185.791,0.0985932666666667
"1977",4,"00:04:00","T000781","TM000291",4,21.8,14.9666666666667,0.00762916666666667,806.5,152,0.333333333333333,10,291276,20,0,10,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:04:01.003000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",5950,17315,25074,11661,0,10131,21130,28739,0,3923,20599,0,35478,0,19736,3876,0,10,0,10,1,0,0,"T000781","TM000291",0,48045,1,635.833333333333,170.666666666667,3876,19736,0,21.8,14.9666666666667,0.00762916666666667
"1978",5,"00:05:00","T000781","TM000291",5,23,13.0166666666667,0.00623716666666667,869.5,156.166666666667,0.333333333333333,20,351532,40,0,20,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:05:01.323000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",6000,15058,10945,27997,16260,6433,25507,28060,0,2849,12917,5714,38520,0,25122,2263,20,0,0,20,2,0,1,"T000781","TM000291",16260,34408,1,806.5,63,6139,44858,16260,44.8,27.9833333333333,0.0138663333333333
"1979",6,"00:06:00","T000781","TM000291",6,23.45,17.3466666666667,0.00853666666666667,945.833333333333,160,0.333333333333333,60,411754,100,1,10,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:06:01.622000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",6001,19292,7254,27453,0,10434,16348,33218,0,2597,5181,34133,18089,0,22440,715,10,0,50,60,1,1,1,"T000781","TM000291",0,34907,1,869.5,76.3333333333335,6854,67298,16260,68.25,45.33,0.022403
"1980",7,"00:07:00","T000781","TM000291",7,21.9,7.21816666666667,0.00337033333333333,1021.5,172.666666666667,0.166666666666667,0,471918,100,0,0,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:07:01.754000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",3001,15935,0,41064,6546,17876,2675,39449,0,3349,17534,0,39117,0,18057,3069,0,0,0,0,0,0,0,"T000781","TM000291",6546,51345,1,945.833333333333,75.6666666666665,9923,85355,22806,90.15,52.5481666666667,0.0257733333333333
"1981",8,"00:08:00","T000781","TM000291",8,25.9833333333333,17.2666666666667,0.0063755,1111,191.166666666667,0.333333333333333,110,532079,210,2,10,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:08:01.935000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",5999,8585,15809,29607,4231,5110,31632,23258,0,901,13075,22315,23709,0,24092,2851,50,50,10,110,0,1,2,"T000781","TM000291",4231,26770,1,1021.5,89.5,12774,109447,27037,116.133333333333,69.8148333333333,0.0321488333333333
"1982",9,"00:09:00","T000781","TM000291",9,25.55,18.95,0.00943866666666667,1176,208.5,0.333333333333333,20,592283,230,0,20,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:09:02.087000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",6051,10868,16506,26575,0,14416,19122,26462,0,3490,7001,19526,29983,0,24710,1019,10,0,0,10,0,1,0,"T000781","TM000291",0,32285,1,1111,65,13793,134157,27037,141.683333333333,88.7648333333333,0.0415875
"1983",10,"00:10:00","T000781","TM000291",10,20.3,6.895,0.00490883333333333,1275,226.333333333333,0.333333333333333,0,652439,230,0,0,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:10:02.328000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",5999,19273,1025,33703,23232,12141,1627,46232,0,12655,14942,0,32403,0,17784,4191,0,10,0,10,1,0,0,"T000781","TM000291",23232,46356,1,1176,99,17984,151941,50269,161.983333333333,95.6598333333333,0.0464963333333333
"1984",11,"00:11:00","T000781","TM000291",11,25.5,16.9333333333333,0.00926483333333333,1359,247.333333333333,0.333333333333333,60,712733,290,1,10,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:11:02.471000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",5993,12103,9906,31998,0,27763,0,32237,0,2700,6205,24486,26609,0,21188,2963,50,0,10,60,0,1,1,"T000781","TM000291",0,46071,1,1275,84,20947,173129,50269,187.483333333333,112.593166666667,0.0557611666666667
"1985",12,"00:12:00","T000781","TM000291",12,21.0666666666667,6.30766666666667,0.00123183333333333,1430.16666666667,261,0,20,772963,310,0,20,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:12:02.767000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",0,18055,11228,30717,0,27858,0,32142,0,1804,444,18027,39725,0,23318,1127,10,0,10,20,1,1,0,"T000781","TM000291",0,46357,1,1359,71.166666666667,22074,196447,50269,208.55,118.900833333333,0.056993
"1986",13,"00:13:00","T000781","TM000291",13,18.9666666666667,10.51,0.0069035,1557.16666666667,287.5,0.5,50,833138,360,1,0,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:13:02.971000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",8275,9083,19902,22740,0,38257,0,21743,0,4151,23256,1125,31468,0,7705,7177,50,0,0,50,0,0,1,"T000781","TM000291",0,70596,1,1430.16666666667,127,29251,204152,50269,227.516666666667,129.410833333333,0.0638965
"1987",14,"00:14:00","T000781","TM000291",14,27.2166666666667,17.0233333333333,0.00861016666666667,1618.83333333333,299,0.166666666666667,60,893300,420,1,10,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:14:03.205000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",3724,6351,24024,25901,0,19511,0,40489,0,5385,2768,17383,34464,0,30722,1014,10,0,50,60,0,1,1,"T000781","TM000291",0,28630,1,1557.16666666667,61.6666666666661,30265,234874,50269,254.733333333333,146.434166666667,0.0725066666666667
"1988",15,"00:15:00","T000781","TM000291",15,19.1333333333333,10.245,0.002745,1689.66666666667,311.666666666667,0.166666666666667,0,953506,420,0,0,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:15:03.318000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",3003,24691,21374,10932,11430,28792,0,31208,0,3899,16665,0,39436,0,10450,7356,0,0,0,0,0,0,0,"T000781","TM000291",11430,70148,1,1618.83333333333,70.8333333333339,37621,245324,61699,273.866666666667,156.679166666667,0.0752516666666667
"1989",16,"00:16:00","T000781","TM000291",16,25.6333333333333,9.785,0.00364366666666667,1776.33333333333,330.166666666667,0.166666666666667,110,1013703,530,2,10,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:16:03.522000000","HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",3000,4374,15935,36691,0,21444,13803,24753,0,3648,426,0,55926,0,33157,204,60,50,0,110,1,0,2,"T000781","TM000291",0,26244,1,1689.66666666667,86.6666666666661,37825,278481,61699,299.5,166.464166666667,0.0788953333333333
"1990",4,"00:04:00","T000782","TM000291",4,24.55,15.6333333333333,0.003967,773.5,152.833333333333,0.166666666666667,70,291464,80,1,20,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:04:01.250000000","HSRData_TrialMessages_Trial-T000782_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",3780,11587,23604,21029,0,11497,14352,34151,0,4803,7470,22953,24774,0,29709,2792,10,50,10,70,2,0,1,"T000782","TM000291",0,30554,2,662.166666666667,111.333333333333,2792,29709,0,24.55,15.6333333333333,0.003967
"1991",5,"00:05:00","T000782","TM000291",5,22.5166666666667,7.894,0.0062976,849.166666666667,162.666666666667,0.333333333333333,10,351688,90,0,10,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:05:01.464000000","HSRData_TrialMessages_Trial-T000782_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",6050,7813,10552,35585,3112,22374,1920,35706,0,4447,5459,8200,41894,0,21023,933,10,0,0,10,1,0,0,"T000782","TM000291",3112,35646,2,773.5,75.6666666666665,3725,50732,3112,47.0666666666667,23.5273333333333,0.0102646
"1992",6,"00:06:00","T000782","TM000291",6,26.4666666666667,16.395,0.00690176666666667,961,174.5,0.5,70,411888,160,1,20,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:06:01.703000000","HSRData_TrialMessages_Trial-T000782_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",8849,8489,15003,27659,9283,4194,32653,23153,0,900,8005,11955,39140,0,29773,1,0,60,10,70,1,1,1,"T000782","TM000291",9283,20688,2,849.166666666667,111.833333333333,3726,80505,12395,73.5333333333333,39.9223333333333,0.0171663666666667
"1993",7,"00:07:00","T000782","TM000291",7,24.95,12.7766666666667,0.00792083333333333,1043.16666666667,191.5,0.5,100,472057,260,2,0,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:07:01.926000000","HSRData_TrialMessages_Trial-T000782_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",8951,11256,2351,37442,1810,818,27506,31676,0,1950,22579,5205,30266,0,26994,305,0,100,0,100,0,0,2,"T000782","TM000291",1810,34653,2,961,82.1666666666667,4031,107499,14205,98.4833333333333,52.699,0.0250872
"1994",8,"00:08:00","T000782","TM000291",8,23.4666666666667,11.68,0.00555726666666667,1159.5,191,0.333333333333333,160,532225,420,3,10,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:08:02.062000000","HSRData_TrialMessages_Trial-T000782_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",6053,17474,4552,31921,13829,1549,28237,30214,0,2547,13775,10903,32775,0,28114,508,0,150,10,160,0,1,3,"T000782","TM000291",13829,32798,2,1043.16666666667,116.333333333333,4539,135613,28034,121.95,64.379,0.0306444666666667
"1995",9,"00:09:00","T000782","TM000291",9,22.05,16.3033333333333,0.0122996666666667,1270.83333333333,191.833333333333,0.666666666666667,70,592484,490,1,20,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:09:02.307000000","HSRData_TrialMessages_Trial-T000782_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",12050,15757,14321,17872,11226,11608,19426,28966,0,1701,22426,4200,31673,0,16687,2037,0,60,0,60,0,1,1,"T000782","TM000291",11226,49791,2,1159.5,111.333333333333,6576,152300,39260,144,80.6823333333333,0.0429441333333333
"1996",10,"00:10:00","T000782","TM000291",10,25.5833333333333,15.1883333333333,0.00938833333333333,1344.16666666667,211.833333333333,0.166666666666667,10,652584,500,0,10,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:10:02.492000000","HSRData_TrialMessages_Trial-T000782_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",3000,14258,4784,37958,2827,19271,1582,39147,0,2553,12695,0,44752,0,26607,3987,10,10,0,20,1,1,0,"T000782","TM000291",2827,46224,2,1270.83333333333,73.3333333333335,10563,178907,42087,169.583333333333,95.8706666666667,0.0523324666666667
"1997",11,"00:11:00","T000782","TM000291",11,20.3333333333333,11.3883333333333,0.00351316666666667,1439.66666666667,232.5,0.333333333333333,100,712870,600,2,0,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:11:02.683000000","HSRData_TrialMessages_Trial-T000782_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",5950,16816,20052,17182,1180,7169,32674,20157,0,901,28365,1850,28884,0,18568,6424,0,100,0,100,0,0,2,"T000782","TM000291",1180,52350,2,1344.16666666667,95.5000000000002,16987,197475,43267,189.916666666667,107.259,0.0558456333333333
"1998",12,"00:12:00","T000782","TM000291",12,24.1166666666667,15.42,0.01125,1558.66666666667,245.666666666667,0.333333333333333,20,772997,620,0,20,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:12:02.922000000","HSRData_TrialMessages_Trial-T000782_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",6100,11674,6121,36105,0,13966,8732,37302,0,1400,16525,5401,36674,0,31231,6109,0,10,0,10,1,0,0,"T000782","TM000291",0,42165,2,1439.66666666667,119,23096,228706,43267,214.033333333333,122.679,0.0670956333333333
"1999",13,"00:13:00","T000782","TM000291",13,25.35,17.0433333333333,0.00925,1665.33333333333,258,0.166666666666667,10,833312,630,0,10,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:13:03.097000000","HSRData_TrialMessages_Trial-T000782_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",3050,6982,9936,40032,5039,8262,14799,36939,0,5251,7618,16252,30879,0,29077,203,20,0,0,20,1,1,0,"T000782","TM000291",5039,22862,2,1558.66666666667,106.666666666666,23299,257783,48306,239.383333333333,139.722333333333,0.0763456333333333
"2000",14,"00:14:00","T000782","TM000291",14,23.15,12.7966666666667,0.0102451666666667,1794.16666666667,282.166666666667,0.833333333333333,70,893460,700,1,20,1,2.39,130,"Engineering_Specialist",1,4,5.33,0.806,0.267,3.9,1,2.62,130,"Medical_Specialist",1,4.5,5.07,0.861,0.217,3.1,1,4.32,130,"Transport_Specialist",1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0,0.236,0.273,3.5,130,0.0262,1,5.53,0.484,4.33,0,1.08,0.118,0.0486,3.11,"E001125","E001088","E001120","0 days 00:14:03.410000000","HSRData_TrialMessages_Trial-T000782_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata","asist3",6,"SIFT","C-D",12770,5458,27654,14118,3680,8494,16754,34752,0,850,18636,0,40514,0,25614,2055,60,10,0,70,0,2,1,"T000782","TM000291",3680,32588,2,1665.33333333333,128.833333333334,25354,283397,51986,262.533333333333,152.519,0.0865908
